Production,Usage,Plugload
0,29.72,8.84
0,31.39,8.84
0,56.54,8.84
0,73.73,12.46
0,87.31,12.85
0,157.3,38.73
10,269.04,107.18
10,278.75,112.58
13,258.87,112.74
16,263.23,112.74
16,243.93,98.8
13,268.16,105.99
16,263.31,105.99
3,270.68,101.49
0,262.2,92.5
0,177.21,63.69
0,112.04,42.1
0,103.79,42.1
0,84.14,34.76
0,77.34,32.06
0,35.52,12.78
0,27.22,8.92
97,3487.73,1294.69
0,29.9,8.84
0,31.26,8.84
0,35.92,8.84
0,21.91,8.84
0,38.68,8.84
0,88.36,12.46
0,87.75,12.85
0,198.09,38.73
29,332.92,107.18
10,246.38,112.58
13,247.2,112.74
16,250.17,112.74
16,225.48,98.8
107,240.98,105.99
10,242.78,105.99
0,261.62,101.49
0,253.48,92.5
0,171.11,63.69
0,106.69,42.1
0,100.1,42.1
0,80.91,34.76
0,77.46,32.06
0,34.38,12.78
0,29.49,8.92
201,3433.01,1294.69
0,32.15,8.84
0,36.86,8.84
0,37.13,8.84
0,37.89,8.84
0,44.3,8.84
0,85.76,12.46
0,91.71,12.85
0,179.38,38.73
13,319.18,107.18
26,275.71,112.58
29,271.58,112.74
111,276.04,112.74
36,248.31,98.8
107,256.04,105.99
75,246.59,105.99
13,259.8,101.49
0,254.44,92.5
0,171.61,63.69
0,107.14,42.1
0,100.64,42.1
0,81.65,34.76
0,77.63,32.06
0,40.69,12.78
0,31.4,8.92
410,3563.61,1294.69
0,33.2,8.84
0,35.05,8.84
0,36.72,8.84
0,39.14,8.84
0,101.23,8.84
0,37.19,12.46
0,98.03,12.85
3,168.35,38.73
46,326.73,107.18
94,278.12,112.58
127,276.25,112.74
143,277.33,112.74
140,250.4,98.8
117,269.06,105.99
75,269.04,105.99
13,266.47,101.49
0,254.33,92.5
0,171.58,63.69
0,107.36,42.1
0,100.44,42.1
0,81.08,34.76
0,77.04,32.06
0,39.79,12.78
0,31.36,8.92
758,3625.28,1294.69
0,31.24,8.87
0,32.72,8.84
0,34.86,8.84
0,37.39,8.84
0,37.25,8.84
0,79.77,8.84
0,89.58,12.52
3,121.42,12.79
49,173.5,32.13
98,133.62,32.75
124,122.93,33.31
72,117.52,33.31
88,95.64,22.51
39,64.04,18.01
29,47.25,18.01
3,51.3,18.01
0,53.81,18.01
0,36.13,10.88
0,39.88,10.28
0,39.16,9.98
0,43.75,9.98
0,44.43,9.68
0,46.2,9.39
0,22.43,8.92
505,1595.81,373.57
0,41.03,8.87
0,41.75,8.84
0,42.29,8.84
0,43.66,8.84
0,44.47,8.84
0,45.52,8.84
0,44.21,8.92
0,47.32,9.12
7,45.69,9.31
13,42.3,9.31
16,59.17,9.86
16,41.01,9.86
16,42.16,10.44
29,45.21,10.44
16,43.56,10.44
3,52.74,10.44
0,55.92,10.39
0,56.18,10.09
0,59.28,9.79
0,58.17,9.57
0,59.93,9.57
0,61.67,9.57
0,57.38,9.03
0,59.76,8.92
116,1190.37,228.16
0,58.03,8.84
0,58.84,8.84
0,61.55,8.84
0,59.35,8.84
0,129.81,8.84
0,156.69,12.46
0,43.86,12.85
3,221.12,38.73
42,367.95,107.18
91,282.84,112.58
124,277.11,112.74
137,277.27,112.74
133,251.01,98.8
111,269.76,105.99
78,269.67,105.99
13,266.86,101.49
0,255.45,92.5
0,174.92,63.69
0,109.56,42.1
0,100.88,42.1
0,82.42,34.76
0,80.19,32.06
0,42.53,12.78
0,34.29,8.92
732,3932,1294.69
0,36.28,8.84
0,40.33,8.84
0,44.08,8.84
0,43.36,8.84
0,88.45,8.84
0,113.86,12.46
0,119.99,12.85
0,181.27,38.73
20,271.68,107.18
23,274.99,112.58
36,274.98,112.74
85,286.5,112.74
68,259.1,98.8
81,278.33,105.99
42,279,105.99
7,275.72,101.49
0,263.27,92.5
0,177.06,63.69
0,111.34,42.1
0,103.59,42.1
0,83.93,34.76
0,77.01,32.06
0,34.32,12.78
0,21.93,8.92
362,3740.37,1294.69
0,21.44,8.84
0,21.56,8.84
0,21.61,8.84
0,21.63,8.84
0,24.86,8.84
0,37.03,12.46
0,159.09,12.85
0,139.7,38.73
13,274.19,107.18
68,284.66,112.58
13,284.15,112.74
16,280.5,112.74
16,252.08,98.8
13,276.33,105.99
13,275.57,105.99
3,274.23,101.49
0,261.81,92.5
0,176.67,63.69
0,111.29,42.1
0,103.41,42.1
0,83.96,34.76
0,77.87,32.06
0,34.74,12.78
0,24.9,8.92
155,3523.3,1294.69
0,25.27,8.84
0,27.8,8.84
0,28.24,8.84
0,27.54,8.84
0,47.76,8.84
0,61.02,12.46
0,79.58,12.85
0,156.6,38.73
36,266.24,107.18
39,273.14,112.58
65,270.99,112.74
133,272.04,112.74
137,242.58,98.8
104,262.49,105.99
72,256.82,105.99
13,262.78,101.49
0,253.89,92.5
0,170.76,63.69
0,106.34,42.1
0,99.78,42.1
0,80.21,34.76
0,75.6,32.06
0,37.85,12.78
0,27.86,8.92
599,3413.16,1294.69
0,28.8,8.84
0,28.73,8.84
0,29.86,8.84
0,30.01,8.84
0,54.71,8.84
0,61.21,12.46
0,89.69,12.85
0,148.88,38.73
20,267,107.18
10,268.76,112.58
39,259.36,112.74
59,280.8,112.74
62,251.81,98.8
81,275.39,105.99
65,277.76,105.99
10,275.49,101.49
0,253.88,92.5
0,170.27,63.69
0,106.15,42.1
0,99.11,42.1
0,79.96,34.76
0,74.9,32.06
0,35.38,12.78
0,24.9,8.92
346,3472.8,1294.69
0,24.67,8.87
0,26.89,8.84
0,26.24,8.84
0,27.01,8.84
0,27.35,8.84
0,47.21,8.84
0,64.16,12.52
0,96.97,12.79
7,140.23,32.13
46,109.9,32.75
59,96.56,33.31
130,89.96,33.31
20,67.31,22.51
72,53.11,18.01
68,45.54,18.01
10,50.78,18.01
0,53.25,18.01
0,31.36,10.88
0,29.67,10.28
0,31.17,9.98
0,32.08,9.98
0,34.24,9.68
0,34.86,9.39
0,31.05,8.92
412,1271.59,373.57
0,32.08,8.87
0,32.68,8.84
0,38.24,8.84
0,38.84,8.84
0,39.77,8.84
0,41.11,8.84
0,45.24,8.92
0,46.88,9.12
3,36.73,9.31
23,28.3,9.31
13,25.48,9.86
124,24.65,9.86
55,26.14,10.44
13,26.11,10.44
65,26.39,10.44
10,29.85,10.44
0,34.26,10.39
0,36.06,10.09
0,36.6,9.79
0,36.69,9.57
0,38.11,9.57
0,40.51,9.57
0,37.49,9.03
0,37.68,8.92
306,835.9,228.16
0,38.34,8.84
0,39.25,8.84
0,39.61,8.84
0,39.9,8.84
0,74.7,8.84
0,83.76,12.46
0,149.74,12.85
0,182.11,38.73
3,270.83,107.18
10,266.84,112.58
13,249.14,112.74
16,249.56,112.74
20,237.03,98.8
13,253.74,105.99
39,250.21,105.99
7,267.03,101.49
0,253.09,92.5
0,170.12,63.69
0,106.95,42.1
0,99.47,42.1
0,81.07,34.76
0,77.54,32.06
0,42.46,12.78
0,22.26,8.92
121,3544.73,1294.69
0,30.43,8.84
0,33.75,8.84
0,34.47,8.84
0,52.34,8.84
0,79.75,8.84
0,108.28,12.46
0,96.85,12.85
0,184.19,38.73
7,271.75,107.18
10,277.98,112.58
13,276.55,112.74
127,276.34,112.74
20,247.16,98.8
68,254.22,105.99
55,250.98,105.99
10,261.77,101.49
0,253.62,92.5
0,170.26,63.69
0,106.27,42.1
0,99.04,42.1
0,80.37,34.76
0,76.26,32.06
0,40.2,12.78
0,30.8,8.92
310,3593.63,1294.69
0,31.96,8.84
0,33.93,8.84
0,33.01,8.84
0,32.12,8.84
0,83.09,8.84
0,82.66,12.46
0,86.09,12.85
0,147.78,38.73
7,267.74,107.18
33,275.31,112.58
16,274.81,112.74
85,286.28,112.74
55,257.35,98.8
39,277.14,105.99
42,275.58,105.99
7,274.07,101.49
0,262.04,92.5
0,177.31,63.69
0,112.26,42.1
0,99.07,42.1
0,83.64,34.76
0,78.15,32.06
0,34.45,12.78
0,23.1,8.92
284,3588.93,1294.69
0,24.78,8.84
0,24.15,8.84
0,26.28,8.84
0,26.67,8.84
0,55.32,8.84
0,56.15,12.46
0,70.92,12.85
0,107.19,38.73
7,278.11,107.18
16,264.35,112.58
13,257.7,112.74
16,261.99,112.74
16,236.98,98.8
20,252.72,105.99
16,262.24,105.99
3,273.38,101.49
0,263.04,92.5
0,177.82,63.69
0,112.28,42.1
0,103.71,42.1
0,79.83,34.76
0,74.92,32.06
0,34.65,12.78
0,21.62,8.92
107,3346.79,1294.69
0,21.42,8.84
0,21.47,8.84
0,21.48,8.84
0,21.48,8.84
0,73.46,8.84
0,54.66,12.46
0,65.26,12.85
0,134.45,38.73
36,248.36,107.18
78,256.1,112.58
46,259.03,112.74
120,264.8,112.74
88,239.63,98.8
104,255.5,105.99
72,252.4,105.99
13,269.74,101.49
0,263.42,92.5
0,177.75,63.69
0,112.93,42.1
0,99.12,42.1
0,79.04,34.76
0,77.7,32.06
0,34.16,12.78
0,22.23,8.92
557,3325.6,1294.69
0,22.78,8.87
0,22.96,8.84
0,24.19,8.84
0,26.11,8.84
0,26.78,8.84
0,47.61,8.84
0,71.05,12.52
0,70.4,12.79
36,116.89,32.13
85,102.55,32.75
120,91.73,33.31
137,91.64,33.31
133,67.05,22.51
111,51.97,18.01
72,45.11,18.01
13,51.01,18.01
0,53.1,18.01
0,29.11,10.88
0,29.44,10.28
0,30.58,9.98
0,32.6,9.98
0,33.97,9.68
0,34.42,9.39
0,32.07,8.92
707,1205.13,373.57
0,32.07,8.87
0,36.47,8.84
0,35.4,8.84
0,38.4,8.84
0,38.46,8.84
0,38.15,8.84
0,36.78,8.92
0,39.58,9.12
33,36.65,9.31
68,32.98,9.31
85,31.47,9.86
101,30.09,9.86
124,32.14,10.44
65,30.45,10.44
65,30.08,10.44
13,33.8,10.44
0,39.79,10.39
0,40.66,10.09
0,44.35,9.79
0,45.69,9.57
0,49.66,9.57
0,49.22,9.57
0,46.24,9.03
0,22.53,8.92
554,891.12,228.16
0,44.11,8.84
0,47.85,8.84
0,48.34,8.84
0,50.87,8.84
0,55.29,8.84
0,110.37,12.46
0,130.19,12.85
0,229.17,38.73
7,335.55,107.18
10,246.87,112.58
13,247.13,112.74
16,250.39,112.74
20,226.18,98.8
13,242.2,105.99
20,239.53,105.99
3,258.44,101.49
0,253.73,92.5
0,170.84,63.69
0,106.68,42.1
0,99.92,42.1
0,80.74,34.76
0,77.34,32.06
0,39.91,12.78
0,31.19,8.92
102,3622.82,1294.69
0,32.71,8.84
0,34.17,8.84
0,37.76,8.84
0,22.07,8.84
0,46.47,8.84
0,112.41,12.46
0,117.99,12.85
0,178.38,38.73
16,344.85,107.18
52,262.84,112.58
13,261.29,112.74
16,271.01,112.74
16,249.49,98.8
13,264.44,105.99
13,249.96,105.99
3,263.39,101.49
0,254.85,92.5
0,171.4,63.69
0,107.46,42.1
0,100.2,42.1
0,80.88,34.76
0,77.24,32.06
0,40.79,12.78
0,33.04,8.92
142,3615.1,1294.69
0,33.74,8.84
0,36.22,8.84
0,37.13,8.84
0,41.66,8.84
0,72.69,8.84
0,102.06,12.46
0,115.56,12.85
0,179.44,38.73
13,272.22,107.18
62,278.61,112.58
104,271.88,112.74
107,263.24,112.74
124,228.96,98.8
114,260.37,105.99
75,259.82,105.99
16,264.45,101.49
0,254.12,92.5
0,171,63.69
0,106.49,42.1
0,99.93,42.1
0,80.68,34.76
0,76.12,32.06
0,38.51,12.78
0,27.39,8.92
615,3572.27,1294.69
0,30.23,8.84
0,30.08,8.84
0,30.73,8.84
0,32.7,8.84
0,75.21,8.84
0,89.92,12.46
0,103.15,12.85
0,182.23,38.73
13,273.94,107.18
42,280.48,112.58
62,277.42,112.74
91,278.17,112.74
124,251.06,98.8
39,270.73,105.99
68,270.7,105.99
13,266.72,101.49
0,255.08,92.5
0,171.61,63.69
0,107.41,42.1
0,100.42,42.1
0,80.99,34.76
0,76.93,32.06
0,39.16,12.78
0,31.54,8.92
452,3606.62,1294.69
0,31.78,8.87
0,33.99,8.84
0,36.63,8.84
0,39.96,8.84
0,21.95,8.84
0,39.51,8.84
0,40.95,8.92
0,42.82,9.12
3,42.91,9.31
10,39.01,9.31
13,38.52,9.86
16,52.13,9.86
33,37.51,10.44
16,37.29,10.44
62,38.8,10.44
13,42.11,10.44
0,44.28,10.39
0,43.56,10.09
0,46.07,9.79
0,46.54,9.57
0,48.44,9.57
0,49.97,9.57
0,47.28,9.03
0,47.94,8.92
166,989.96,228.16
0,47.93,8.87
0,48.15,8.84
0,51.81,8.84
0,54.16,8.84
0,22.98,8.84
0,54.94,8.84
0,141.79,12.52
0,158.69,12.79
29,190.66,32.13
42,142.7,32.75
65,125.56,33.31
124,116.92,33.31
16,60.4,22.51
13,50.36,18.01
68,48.27,18.01
0,50.77,18.01
0,52.24,18.01
0,29.77,10.88
0,27.44,10.28
0,26.94,9.98
0,27.21,9.98
0,27.23,9.68
0,26.15,9.39
0,22.34,8.92
357,1605.42,373.57
0,22.13,8.87
0,22.1,8.84
0,22.21,8.84
0,22.21,8.84
0,22.23,8.84
0,22.72,8.84
0,22.43,8.92
0,24.47,9.12
26,22.95,9.31
29,21.76,9.31
13,21.93,9.86
39,21.38,9.86
16,23.85,10.44
13,23.88,10.44
72,24.06,10.44
0,27.26,10.44
0,28.63,10.39
0,28.32,10.09
0,27.89,9.79
0,145.94,9.57
0,146.16,9.57
0,51.44,9.57
0,32.6,9.03
0,33.94,8.92
208,862.48,228.16
0,33,8.84
0,35.38,8.84
0,35.21,8.84
0,39.57,8.84
0,66.17,8.84
0,113.25,12.46
0,120.05,12.85
0,175.03,38.73
33,251.62,107.18
81,255.88,112.58
120,257.38,112.74
137,261.58,112.74
127,237.14,98.8
42,252.57,105.99
72,248.2,105.99
0,264.67,101.49
0,261.04,92.5
0,175.48,63.69
0,111.09,42.1
0,99.31,42.1
0,80.52,34.76
0,76.7,32.06
0,37.95,12.78
0,29.72,8.92
612,3518.49,1294.69
0,30.79,8.84
0,30.42,8.84
0,32.11,8.84
0,33.76,8.84
0,68.38,8.84
0,93.91,12.46
0,105.08,12.85
0,177.45,38.73
33,274,107.18
65,275.94,112.58
23,264.96,112.74
16,254.59,112.74
62,226.01,98.8
107,241.13,105.99
78,240.74,105.99
0,268.23,101.49
0,261.9,92.5
0,170.1,63.69
0,106.5,42.1
0,99.7,42.1
0,80.53,34.76
0,76.64,32.06
0,38.33,12.78
0,30.38,8.92
384,3481.59,1294.69
0,30.16,8.84
0,31.51,8.84
0,33.67,8.84
0,37.02,8.84
0,60.66,8.84
0,37.61,12.46
0,88.01,12.85
0,184.53,38.73
13,336.82,107.18
75,248.51,112.58
39,247.98,112.74
78,252.17,112.74
133,227.55,98.8
117,242.33,105.99
85,242.56,105.99
0,260.48,101.49
0,253.69,92.5
0,170.84,63.69
0,106.57,42.1
0,100.12,42.1
0,80.94,34.76
0,77.39,32.06
0,41.67,12.78
0,22.13,8.92
540,3414.93,1294.69
0,30.72,8.84
0,33.06,8.84
0,34.04,8.84
0,36.64,8.84
0,44.68,8.84
0,83.39,12.46
0,95.81,12.85
0,182.83,38.73
23,340.93,107.18
20,271.48,112.58
55,254.02,112.74
59,251.2,112.74
42,226.53,98.8
98,249.46,105.99
78,265.8,105.99
0,264.9,101.49
0,253.41,92.5
0,170.33,63.69
0,106.07,42.1
0,99.21,42.1
0,80.4,34.76
0,75.85,32.06
0,39.04,12.78
0,30.98,8.92
375,3520.78,1294.69
0,21.77,8.84
0,32.54,8.84
0,35.84,8.84
0,37.86,8.84
0,49.3,8.84
0,117.55,12.46
0,124.52,12.85
0,198.05,38.73
7,359.59,107.18
13,279.13,112.58
33,277.53,112.74
62,278.07,112.74
42,250.65,98.8
55,268.44,105.99
10,269.38,105.99
0,266.33,101.49
0,255.01,92.5
0,171.58,63.69
0,108.23,42.1
0,100.66,42.1
0,82.32,34.76
0,77.55,32.06
0,34.74,12.78
0,22.22,8.92
